object_type,log_Mbar,M_bar_Msun,closure,log_closure
cluster,13.777384337030544,59894140500000.0,0.2835639907199832,-0.5473489202609294
cluster,13.746754348797243,55815439500000.01,0.2861037214946447,-0.5434764930717837
cluster,14.016737795323516,103929250500000.0,0.2543018107662337,-0.5946505474020202
cluster,13.708774120033276,51141577500000.0,0.288924766090754,-0.5392152296492019
cluster,13.989825724588238,97684515000000.0,0.2585222260315448,-0.5875021131970893
cluster,13.924484914587465,84039781500000.0,0.2677228844739726,-0.5723145045097856
cluster,13.787185435821842,61261191000000.0,0.2826995603433593,-0.548674866928243
cluster,13.714899606836461,51868012500000.0,0.2884936440270453,-0.5398637505997185
cluster,13.467791432377734,29362392000000.0,0.2994890476929648,-0.523619055122688
cluster,13.949909814320565,89106588000000.0,0.2643136764628179,-0.5778803644556392
cluster,13.861380899162645,72674307000000.02,0.2752969823246883,-0.5601985491112789
cluster,13.415675902172728,26042094000000.0,0.3003529846408557,-0.5223680480628429
cluster,13.902477612817913,79887276000000.0,0.2705049068318423,-0.5678248525882256
cluster,13.875599186010229,75092953500000.0,0.2736971466261344,-0.5627297302149554
cluster,13.825517816279874,66914127000000.0,0.279068757508466,-0.554288781215265
cluster,13.940626586042187,87222109500000.0,0.2655831298583866,-0.5757995153059176
cluster,13.959473443523553,91090575000000.0,0.2629757287193015,-0.5800843327638362
cluster,13.89892444249158,79236346500000.0,0.2709397166892356,-0.567127327655359
cluster,13.74632114894446,55759792500000.0,0.2861379165454195,-0.5434245893972156
cluster,13.570711143880764,37214410499999.99,0.2964001877079438,-0.5281215256572898
cluster,13.762526961745298,57879791999999.99,0.2848261686398826,-0.5454201120372728
cluster,14.198218563546751,157840542000000.0,0.2184096201801668,-0.6607282363924513
cluster,13.920602954139115,83291935500000.0,0.2682248519671217,-0.5715009857231892
cluster,13.843128631514961,69683287499999.99,0.2772630616370656,-0.55710798543747
cluster,13.959254871941335,91044742500000.0,0.2630066513533833,-0.5800332682039882
cluster,13.879115364944154,75703396500000.0,0.2732921312601418,-0.5633728725133267
cluster,13.912141901338542,81684922500000.0,0.2693021827984351,-0.5697601264493377
cluster,13.872287637161207,74522538000000.0,0.274075174626512,-0.5621303005093541
cluster,14.121519869529182,132287823000000.02,0.2352520318509328,-0.6284666169215877
cluster,13.862470816592852,72856921500000.0,0.2751764804486743,-0.5603886883430018
cluster,13.890202550626322,77660923500000.0,0.2719903712218253,-0.5654464702277383
cluster,13.831487551712467,67840267500000.0,0.2784665674304436,-0.5552269385586416
cluster,13.65459068632319,45143028000000.0,0.2923556880128966,-0.5340884521992533
cluster,13.783806491461602,60786409500000.01,0.2830004575623101,-0.5482128622968201
cluster,14.07160184854747,117923904000000.0,0.2448659842821393,-0.6110715409863787
cluster,13.931965954724912,85499968500000.0,0.266741771726325,-0.5739089685256797
cluster,13.626411003785973,42306880500000.0,0.2938794384986614,-0.5318307986124913
cluster,13.744178549058198,55485378000000.0,0.2863063484749823,-0.5431690219501603
cluster,13.250099225713889,17786857500000.0,0.3004355185150456,-0.5222487248528681
cluster,13.8346196164998,68331289500000.0,0.2781465760778091,-0.5557262817582644
cluster,13.698579271934172,49955035500000.0,0.2896224098406563,-0.538167837179319
cluster,13.846018791273774,70148564999999.99,0.2769582203750287,-0.5575857400658362
cluster,13.707208040706371,50957491500000.0,0.2890335437891964,-0.5390517522705125
cluster,13.49618999874718,31346568000000.0,0.2988274638673865,-0.5245794910000653
cluster,13.530478556387294,33921774000000.0,0.2978388071702503,-0.5260187161141857
cluster,13.621219999937676,41804208000000.0,0.2941414794819353,-0.5314437274824625
cluster,13.707141187907004,50949648000000.0,0.2890381742387379,-0.5390447947300484
cluster,13.761774797791356,57779635500000.0,0.2848885406325054,-0.5453250194869533
cluster,13.848478824125412,70547044500000.0,0.2766968380315269,-0.5579958037549863
cluster,13.421656433846604,26403192000000.0,0.3002760241902092,-0.522479343051037
cluster,13.635241424332685,43175902500000.0,0.2934204733981686,-0.53250958656076
cluster,14.004467489293248,101033986500000.0,0.2562583869277398,-0.5913219119387964
cluster,13.801618457730717,63331307999999.99,0.2813797424092573,-0.5507071722763996
cluster,13.4801635770946,30210894000000.0,0.2992179030740796,-0.5240124249330085
cluster,13.571554926904223,37286784000000.0,0.2963666754852366,-0.5281706315514187
cluster,13.73399616954282,54199611000000.0,0.287091056903706,-0.5419803358833781
cluster,13.74947731151837,56166493500000.0,0.2858876948529046,-0.5438045370956315
cluster,13.901280357704161,79667347500000.0,0.2706518590224218,-0.5675889855305893
cluster,13.834690912282099,68342507999999.99,0.2781392594865174,-0.55573770593994
cluster,13.447333450880548,28011312000000.0,0.2998809244350266,-0.523051159035702
cluster,14.04763804858625,111593281500000.0,0.2491282959099602,-0.6035769426375072
cluster,13.82195924732754,66368079000000.0,0.2794229373206454,-0.5537379463144929
cluster,13.798519919704354,62881069500000.0,0.2816678381188743,-0.5502627395421418
cluster,13.862411906758867,72847039500000.0,0.2751830025610056,-0.5603783950075242
cluster,13.870383890397605,74196580500000.0,0.2742910013853945,-0.5617884399812255
cluster,13.301353370344277,20014897500000.0,0.3008069971878419,-0.521712065671072
cluster,13.849178107550484,70660728000000.0,0.2766222167486948,-0.5581129427231205
cluster,13.81756870112111,65700504000000.01,0.2798550273826599,-0.5530668869172076
cluster,13.752526231677418,56562192000000.0,0.2856435761535613,-0.54417553835446
cluster,13.889446570188618,77525856000000.0,0.272080329347948,-0.5653028553699907
cluster,13.5615374575978,36436567500000.0,0.2967555443269862,-0.5276011583106162
cluster,13.624010096941793,42073641000000.0,0.29400134655956,-0.5316506804652331
cluster,13.782330487715198,60580170000000.0,0.2831309422801252,-0.5480126656854362
cluster,13.515708714215949,32787531000000.0,0.2982907415555204,-0.5253602262012921
cluster,13.719270808923968,52392703500000.0,0.2881804536122391,-0.5403354793729201
cluster,13.480196761498506,30213202500000.0,0.299217140630295,-0.5240135315698337
cluster,13.134757898814533,13638226500000.002,0.2984759388158465,-0.5250906731131231
cluster,13.724195448024961,52990186500000.0,0.2878220447116751,-0.5408759458754842
cluster,13.71127755179212,51437227500000.0,0.288749660644593,-0.5394785175076513
cluster,14.00988590510095,102302419500000.0,0.2554011257295551,-0.5927771928319754
cluster,13.668747879802291,46638855000000.0,0.2915241562865684,-0.5353254528867939
cluster,13.713702144993784,51725196000000.0,0.2885786337725217,-0.5397358270131398
cluster,13.767119049712553,58495041000000.0,0.2844422015134332,-0.5460059686851386
cluster,13.77102425253409,59023404000000.0,0.2841113557825874,-0.5465114074064049
cluster,13.866535073299467,73541938500000.0,0.2747240211073857,-0.5611033654127446
cluster,13.995396266921368,98945550000000.0,0.2576699383840529,-0.5889362463907822
cluster,13.384501036622401,24238237500000.0,0.3006648663155295,-0.5219173176818402
cluster,13.36030981794538,22925025000000.0,0.3008067836029728,-0.521712374037446
cluster,13.84278959348319,69628909500000.0,0.2772986634911322,-0.5570522236057845
cluster,13.748004964326482,55976400000000.0,0.2860047367969224,-0.5436267740467267
cluster,13.538831858723986,34580547000000.0,0.2975653736896972,-0.5264176070321115
cluster,14.024152545294005,105718878000000.0,0.2530928198703945,-0.5967201754063401
cluster,13.821892810346247,66357927000000.0,0.2794295158601947,-0.5537277217072316
cluster,13.88998371233012,77621800500000.0,0.2720164300658371,-0.5654048633502472
cluster,13.844949582095339,69976075500000.0,0.2770712777585016,-0.5574084924693539
cluster,13.392400705604121,24683157000000.0,0.3005998014139198,-0.5220113106581835
cluster,13.912973771609092,81841536000000.0,0.269197274727935,-0.5699293410922307
cluster,13.928106999041363,84743617500000.0,0.2672501301758848,-0.5730820745769779
cluster,13.683495485988342,48249796500000.0,0.2906097045200642,-0.5366898871159675
cluster,13.772354369281476,59204452500000.0,0.2839977602054852,-0.5466850850735052
cluster,13.76571013478903,58305582000000.0,0.2845605892308989,-0.5458252485410594
cluster,13.558878032285662,36214128000000.0,0.2968555010893374,-0.5274548986644606
cluster,13.930560683347377,85223758500000.0,0.2669274562047559,-0.5736067523086255
cluster,14.001406159826654,100324305000000.0,0.2567380481208858,-0.5905097648912105
cluster,13.905387103260628,80424265500000.0,0.2701459185971851,-0.5684015894577882
cluster,13.841033019919953,69347853000000.0,0.277482587249419,-0.5567642647890991
cluster,14.040211601940175,109701256500000.0,0.250404380812224,-0.6013580774347212
cluster,13.390395850070043,24569473500000.0,0.3006172004131443,-0.5219861740125697
cluster,13.861343141777303,72667989000000.0,0.2753011504901217,-0.5601919736758041
cluster,13.975865266187252,94594365000000.0,0.2606102063617715,-0.5840085798751627
cluster,13.47657150268006,29962048500000.0,0.2992993166555119,-0.5238942747170395
cluster,13.961345107243687,91483992000000.0,0.2627102698414348,-0.5805229494892001
cluster,13.74161416767706,55158718500000.0,0.2865064179056556,-0.5428656451458294
cluster,13.866772263822469,73582114500000.0,0.274697463537418,-0.5611453506878789
cluster,13.898768362132731,79207875000000.0,0.2709587261480187,-0.5670968580972122
cluster,13.37690718724288,23818104000000.0,0.3007186501289338,-0.5218396367584336
cluster,13.617841914872301,41480302500000.0,0.2943089426031021,-0.5311965416238792
cluster,13.30697709908856,20275758000000.0,0.30082729493734,-0.5216827614883789
cluster,13.736172571726232,54471906000000.0,0.2869255065476433,-0.542230842968666
cluster,13.632637957550118,42917850000000.0,0.2935575284887072,-0.5323067773569123
cluster,13.804101646389901,63694458000000.0,0.2811469704498627,-0.551066591948269
cluster,13.908502824587393,81003321000000.0,0.2697585293511745,-0.5690248147021886
cluster,13.573009474617551,37411875000000.01,0.2963085768331222,-0.5282557774184056
cluster,13.298238628116342,19871865000000.0,0.3007939700089469,-0.5217308742575545
cluster,13.431999323153171,27039541500000.0,0.3001295974215866,-0.5226911743083985
cluster,13.822676419725815,66477766500000.0,0.2793518445727797,-0.5538484566283742
cluster,13.80147318128639,63310126499999.99,0.2813933083523713,-0.5506862344783675
cluster,13.398959004769944,25058727000000.0,0.3005386435572918,-0.5220996780549867
cluster,13.599400338725598,39755785500000.0,0.2951811370618593,-0.529911398650114
cluster,13.844610453876259,69921454500000.0,0.2771070677174758,-0.5573523972363353
cluster,13.948899506443514,88899538500000.0,0.2644532244332769,-0.5776511333338141
cluster,13.665375215197399,46278067500000.0,0.2917263327620305,-0.5350243673915246
cluster,13.730639471825508,53782312500000.0,0.2873440842154337,-0.5415977396092468
cluster,13.51006086401147,32363901000000.0,0.2984530583265637,-0.5251239664203378
cluster,13.9784888798212,95167548000000.0,0.2602230001446333,-0.584654320401465
cluster,13.581840815246114,38180430000000.0,0.2959468430113752,-0.52878628846811
cluster,13.66065797222305,45778122000000.0,0.2920048168162057,-0.5346099845123878
cluster,13.542500879033417,34873929000000.004,0.2974411468423218,-0.5265989530619165
cluster,13.577842351115324,37830523500000.0,0.29611253841954,-0.528543202704829
cluster,13.723732936773203,52933783500000.0,0.2878559576334243,-0.5408247777059938
cluster,13.7581241861803,57295984500000.0,0.2851891906962966,-0.5448669392336186
cluster,13.579340127040613,37961217000000.01,0.2960508437103233,-0.5286336968916732
cluster,13.529363703530466,33834807000000.0,0.2978743191009702,-0.5259669373807938
cluster,13.480344023080379,30223449000000.0,0.2992137548677546,-0.5240184458147344
cluster,13.965775865156964,92422107000000.0,0.2620771045271016,-0.5815709180532559
cluster,13.698934625266514,49995927000000.0,0.2895985074296901,-0.5382036807922935
cluster,13.73717391036843,54597645000000.0,0.2868489428001763,-0.5423467463982241
cluster,14.013619106459513,103185603000000.0,0.2548042940834359,-0.5937932573373665
cluster,13.396105283375972,24894607500000.0,0.3005660561280523,-0.5220600672243592
cluster,13.480769423547406,30253068000000.0,0.2992039533225057,-0.5240326725227942
cluster,13.886063835207363,76924350000000.0,0.2724807054725171,-0.5646642449597746
cluster,13.650526888449939,44722584000000.0,0.2925861284659143,-0.5337462676622244
cluster,13.81863067132575,65861356499999.99,0.2797510091643086,-0.5532283381375925
cluster,13.88779038169781,77230773000000.0,0.2722767930233618,-0.5649893733181364
cluster,13.510447644946822,32392737000000.004,0.2984421258547092,-0.525139875116961
cluster,13.958266031390748,90837679500000.0,0.2631463463954237,-0.5798026554826219
cluster,13.309866314703184,20411095500000.0,0.3008361000781004,-0.5216700499819898
cluster,13.738756243652803,54796932000000.0,0.2867274456619129,-0.5425307342281468
cluster,13.418392641026191,26205511500000.0,0.3003187195599224,-0.5224175963784481
cluster,13.743886175640121,55448037000000.01,0.2863292425468646,-0.5431342956102402
cluster,13.820416385348738,66132720000000.0,0.2795753909478828,-0.5535010591277209
cluster,13.75909940054795,57424788000000.01,0.2851092115191817,-0.5449887509566778
cluster,13.811437457505017,64779479999999.99,0.2804494359593365,-0.5521454291078217
cluster,13.791696503887682,61900834500000.0,0.2822930857256014,-0.549299759005018
cluster,13.716240858635802,52028446500000.0,0.2883980374638686,-0.5400076992976585
cluster,13.472021870748922,29649807000000.0,0.2993992663213938,-0.5237492682313117
cluster,13.775176428172077,59590417500000.0,0.2837552131736127,-0.5470561508323525
cluster,13.821517321095678,66300579000000.0,0.2794666732424894,-0.5536699748611054
cluster,13.590905091438529,38985678000000.0,0.2955593710537935,-0.5293552662848701
cluster,13.800034369775972,63100727999999.99,0.2815273541987391,-0.5504794011664188
cluster,14.040192949260542,109696545000000.0,0.2504075595734811,-0.6013525643134798
cluster,14.045064866621027,110934049500000.0,0.2495728177856622,-0.6028027175815396
cluster,13.971008278511915,93542350500000.0,0.2613207370701474,-0.5828261255279684
cluster,13.667763334487322,46533244500000.0,0.2915834409211811,-0.5352371433196198
cluster,13.9238544158537,83917863000000.0,0.2678047433633768,-0.5721817350226783
cluster,13.888396292077186,77338597500000.0,0.2722050154026587,-0.5651038771428507
cluster,14.019003238646805,104472801000000.0,0.2539345702730047,-0.5952781708994659
cluster,13.71573752836753,51968182500000.0,0.2884339666439671,-0.539953597428951
cluster,13.823505098194493,66604734000000.01,0.2792695183759072,-0.5539764639537222
cluster,13.833952507043595,68226408000000.0,0.2782149665671901,-0.5556195108547214
cluster,13.970412185210503,93414046500000.0,0.261407379278057,-0.5826821568683045
cluster,13.643854203338627,44040699000000.0,0.2929566205577249,-0.5331966828785244
cluster,13.89114520856202,77829673500000.0,0.2718779524785955,-0.5656260094228521
cluster,13.84647247398559,70221883500000.0,0.2769101481016068,-0.5576611280977959
cluster,13.812874946608535,64994251500000.0,0.2803110113361774,-0.5523598417023925
cluster,13.88026153327012,75903453000000.0,0.2731592979652871,-0.5635840121133694
cluster,13.986080672182851,96845773500000.0,0.2590890511504587,-0.5865509394858421
cluster,13.923477047339418,83844976500000.0,0.2678536764568806,-0.572102388290642
cluster,14.121280742476852,132215004000000.0,0.2353005335374791,-0.628377088072086
cluster,13.768075395794792,58623993000000.0,0.2843615480663148,-0.5461291301350785
cluster,13.870622937555181,74237431500000.02,0.2742639604950931,-0.5618312568738587
cluster,13.606169783141823,40380322500000.0,0.2948691671026856,-0.5303706369335527
cluster,13.497073411709893,31410396000000.0,0.2988046362958755,-0.5246126682284792
cluster,13.699716457559354,50086012500000.0,0.2895458134101441,-0.5382827102195289
cluster,13.795700185675917,62474125500000.0,0.2819277442984647,-0.5498621834301647
cluster,14.010131696434245,102360334500000.0,0.2553619865173031,-0.5928437518435123
cluster,13.467147598150339,29318895000000.0,0.2995024461976505,-0.5235996261434419
cluster,13.960364745364712,91277712000000.0,0.2628494632319156,-0.5802929055226917
cluster,13.891888614745078,77963013000000.0,0.2717891024774009,-0.5657679605130559
cluster,13.711570503558203,51471936000000.0,0.2887290714452091,-0.5395094858366516
cluster,13.712898894954229,51629616000000.0,0.2886354505384276,-0.5396503294181819
cluster,13.776874917863692,59823927000000.0,0.283608224430718,-0.5472811790845742
cluster,13.645331917855955,44190805500000.0,0.2928754138085071,-0.5333170847727042
cluster,13.523438626286408,33376333500000.0,0.2980592051414194,-0.525697461050103
cluster,13.886378042158233,76980024000000.0,0.2724436643897532,-0.5647232870535497
cluster,13.82215355249789,66397779000000.0,0.2794036902604425,-0.5537678621833142
cluster,13.765424461842882,58267242000000.0,0.2845845307974107,-0.5457887106182541
cluster,13.591957583317813,39080272500000.0,0.2955133070447974,-0.5294229579434532
cluster,13.855607204944917,71714538000000.0,0.2759294658346679,-0.5592019197958981
cluster,13.707600665055,51003580500000.0,0.2890063277483358,-0.5390926483296106
cluster,13.899325671892806,79309584000000.0,0.2708908149598967,-0.5672057202523965
cluster,13.855419538168233,71683555500000.0,0.2759498590477637,-0.5591698234316369
cluster,14.011641717863139,102716856000000.0,0.2551210530361437,-0.5932537011700728
cluster,13.656339182960883,45325143000000.0,0.2922554127922363,-0.5342374366279495
cluster,13.938755016014177,86847039000000.0,0.265835601862737,-0.5753868568878793
cluster,13.352656595697828,22524574500000.0,0.3008340436946397,-0.5216730186384835
cluster,13.766996450752819,58478530500000.01,0.2844525236941371,-0.5459902087706139
cluster,13.707161555512497,50952037500000.0,0.2890367636230602,-0.5390469142566523
cluster,13.87126288223223,74346902999999.98,0.274191485853744,-0.561946034973734
cluster,13.908824576767785,81063355500000.0,0.2697183500940199,-0.5690895056291452
cluster,13.907251101808006,80770189500000.0,0.2699145287953818,-0.5687737378746038
cluster,13.772573267889145,59234301000000.0,0.2839790212901475,-0.5467137419052494
cluster,13.934583226341653,86016789000000.0,0.2663942211891419,-0.574475200420988
cluster,13.743897489479918,55449481500000.0,0.2863283570256679,-0.5431356387408286
cluster,13.666571674378698,46405737000000.0,0.291654904071162,-0.5351307166687731
cluster,13.79749802976624,62733285000000.0,0.2817622788972913,-0.5501171487826898
cluster,13.885587520095664,76840029000000.0,0.2725367993718124,-0.5645748486713917
cluster,13.631669137775562,42822216000000.0,0.2936081582396231,-0.5322318812177326
cluster,13.730499803614634,53765019000000.0,0.2873545519782748,-0.5415819188247385
cluster,13.786246516893177,61128891000000.0,0.2827834773709547,-0.5485459693314653
cluster,13.531724830523704,34019257500000.0,0.2977988364370001,-0.5260770034608655
cluster,13.875934003985842,75150868500000.0,0.2736587414433702,-0.5627906746912711
cluster,13.941363352229073,87370204500000.0,0.2654834239807338,-0.5759625898308474
cluster,13.74737439013458,55895184000000.0,0.2860546954166699,-0.5435509191557374
cluster,13.772077295963037,59166692999999.99,0.2840214611981873,-0.5466488426015456
cluster,13.712727274338148,51609217500000.0,0.2886475697234556,-0.5396320947048823
cluster,14.014232553095791,103331457000000.0,0.2547057361685484,-0.593961274281395
cluster,13.831450993144589,67834557000000.0,0.2784702859885996,-0.5552211391604589
cluster,13.897327616229747,78945543000000.0,0.2711338399329914,-0.5668162751933958
cluster,13.665595220260636,46301517000000.0,0.2917132226493242,-0.5350438849218451
cluster,13.946660327705697,88442361000000.0,0.2647612946041076,-0.5771455040075929
cluster,13.783390680464267,60728238000000.0,0.2830372755502688,-0.5481563648299821
cluster,13.866805249823178,73587703500000.0,0.2746937688554606,-0.5611511919896394
cluster,13.714259462068938,51791616000000.0,0.2885391213014249,-0.539795295113158
cluster,13.307101131804934,20281549500000.0,0.3008276956363042,-0.5216821830128346
cluster,13.99617198629209,99122440500000.0,0.2575503802635983,-0.5891378045632101
cluster,13.820397590148671,66129857999999.99,0.2795772440307699,-0.5534981805445862
cluster,13.853706432272496,71401351500000.0,0.2761355391692623,-0.5588776952374593
cluster,13.738885366930871,54813226500000.0,0.2867175035320246,-0.5425457934318433
cluster,13.589814463362643,38887897500000.0,0.2956068677121377,-0.529285480375867
cluster,13.949232560998269,88967740500000.0,0.2644072592351454,-0.5777266255763802
cluster,13.398599478986597,25037991000000.0,0.3005421652723155,-0.5220945890174424
cluster,13.922278114506192,83613829500000.0,0.2680088363836561,-0.5718508868316684
cluster,13.82053011441802,66150040500000.0,0.2795641759005656,-0.5535184810146828
cluster,13.886865435755695,77066464500000.0,0.2723861468403192,-0.5648149837775898
cluster,13.782559700079867,60612151500000.0,0.2831107169569305,-0.5480436904117826
cluster,13.758664959087898,57367372500000.0,0.2851448710661619,-0.544934435713793
cluster,13.570394834222007,37187316000000.0,0.2964127144061323,-0.5281031715496746
cluster,14.085336736962462,121712935499999.98,0.2423214639655422,-0.6156081159122586
cluster,13.730953425001074,53821206000000.0,0.2873205366648627,-0.5416333310513141
cluster,13.842873367565542,69642342000000.0,0.2772898695946296,-0.55706599648603
cluster,13.899535716460964,79347951000000.0,0.270865194744742,-0.5672467967439382
cluster,13.523266267019729,33363090000000.0,0.298064486822891,-0.5256897653146397
cluster,13.77917309310001,60141338999999.99,0.2834081276069466,-0.5475876991688905
cluster,13.845613576482279,70083144000000.0,0.2770011064914586,-0.5575184961262556
cluster,13.662381621686807,45960169500000.0,0.2919036394175787,-0.534760490249675
cluster,13.880054396631307,75867259500000.0,0.2731833332867954,-0.563545800167563
cluster,13.863140715709413,72969390000000.0,0.2751022411185264,-0.5605058716188778
cluster,13.908883446013729,81074344500000.0,0.2697109951708626,-0.569101348524124
cluster,13.475603177422023,29895318000000.0,0.2993208853402666,-0.5238629788778958
cluster,13.753690998677877,56714093999999.99,0.2855496918826599,-0.5443183041167294
cluster,13.313132325031562,20565171000000.0,0.3008447189238783,-0.5216576077799326
cluster,13.17989405093276,15131920500000.0,0.2994162717829181,-0.5237246016098424
cluster,13.393154207411632,24726019500000.0,0.3005931056652783,-0.5220209845137899
cluster,13.38771327305113,24418179000000.0,0.3006395365455592,-0.5219539067348395
cluster,13.582691929943408,38255328000000.0,0.2959111615547593,-0.528838653257008
cluster,13.95258660550269,89657496000000.0,0.2639422948602349,-0.5784910116267479
cluster,13.907348867322485,80788374000000.0,0.2699023623092146,-0.568793314282436
cluster,14.10717820391633,127990638000000.0,0.2381186049412504,-0.6232066705016536
cluster,13.668425565220733,46604254500000.0,0.2915435886704407,-0.5352965046996849
cluster,13.967143756238011,92713666500000.0,0.2618802761702156,-0.581897209757306
cluster,14.011834430885454,102762445500000.0,0.2550902448264611,-0.5933061493833319
cluster,13.831407343542464,67827739499999.99,0.2784747253142044,-0.5552142157673968
cluster,14.001421120267976,100327761000000.0,0.2567357122440244,-0.590513716245728
cluster,13.97068361448632,93472447500000.0,0.2613679421720861,-0.5827476814515629
cluster,14.01478031111619,103461867000000.0,0.2546176159073287,-0.5941115526592369
cluster,13.907729558383602,80859222000000.0,0.2698549582387701,-0.5688695979213344
cluster,13.778446112218328,60040750500000.0,0.2834715749570727,-0.5474904833608749
cluster,13.396203951639327,24900264000000.0,0.30056512896298,-0.5220614069075588
cluster,14.013945469825098,103263174000000.0,0.2547518767933139,-0.5938826078005253
cluster,13.855322770189579,71667584999999.98,0.2759603705026754,-0.559153280643984
cluster,13.82463792774865,66778695000000.01,0.2791566633647464,-0.554152001243599
cluster,13.554830900675352,35878221000000.01,0.297004996938362,-0.5272362438662852
cluster,13.772345951709376,59203305000000.01,0.2839984805449922,-0.5466839835187745
cluster,14.045269246192767,110986267500000.0,0.2495376030251364,-0.6028640009191162
cluster,13.75824225648009,57311563500000.01,0.2851795205256187,-0.5448816655034237
cluster,13.817869239619203,65745985499999.99,0.2798256220713735,-0.5531125221002517
cluster,13.805351245467566,63877990500000.01,0.2810291959920487,-0.5512485590999887
cluster,13.41184891255563,25813620000000.0,0.3003992988811437,-0.5223010852910576
cluster,13.718840883190978,52340863500000.0,0.2882114626631046,-0.5402887505437584
cluster,13.421965869030437,26422011000000.0,0.3002718893349823,-0.5224853234058701
cluster,13.782492854938017,60602823000000.0,0.2831166167041535,-0.5480346402387819
cluster,13.659263446017432,45631363500000.0,0.2920861884536118,-0.5344889785286673
cluster,13.45267361491643,28357870500000.0,0.2997853284179043,-0.5231896254672623
cluster,13.941142722139137,87325830000000.0,0.2655133004616529,-0.5759137187541786
cluster,13.807301217298779,64165446000000.01,0.280844555764997,-0.5515339906026406
cluster,13.898606746168053,79178404500000.0,0.2709784017947082,-0.5670653229823499
cluster,13.864082181530959,73127745000000.0,0.2749976809545787,-0.5606709685438332
cluster,13.60999946930737,40737978000000.0,0.2946884839485925,-0.530636835494838
cluster,14.077721362525283,119597296500000.0,0.2437415498825299,-0.6130704316417398
cluster,13.681705928066014,48051387000000.0,0.2907233275400257,-0.5365201191912378
cluster,13.847451067427732,70380292500000.0,0.2768062527186645,-0.5578241039170772
cluster,14.008435312946304,101961288000000.0,0.2556316683708219,-0.5923853455576172
cluster,13.829422840054592,67518508500000.0,0.27867598494819,-0.5549004552330867
cluster,13.836239796781976,68586682500000.0,0.2779799495867375,-0.5559865281749959
cluster,13.859926969539929,72431415000000.0,0.275457181646394,-0.5599459003328042
cluster,13.35345288057388,22565911500000.0,0.3008315963023423,-0.5216765517934425
cluster,13.717253080247218,52149852000000.0,0.2883255964347233,-0.5401168009107621
cluster,13.859343529524041,72334174500000.0,0.2755212913657543,-0.5598448346874334
cluster,13.599555896750156,39770028000000.0,0.2951740738863712,-0.5299217906923369
cluster,13.83316308676842,68102505000000.0,0.2782957320400046,-0.5554934539810416
cluster,13.930743570958317,85259655000000.0,0.2669033269328293,-0.573646012725927
cluster,13.658440358365128,45544963500000.0,0.2921340124447015,-0.534417876244127
cluster,13.868170772754892,73819444500000.0,0.2745405346782807,-0.5613935248478994
cluster,13.947921414080193,88699549500000.0,0.2645879978254453,-0.5774298600593332
cluster,14.081417680495354,120619543499999.98,0.2430551670369722,-0.6142951419550337
cluster,13.759938959957816,57535906500000.0,0.2850401618194618,-0.5450939441046995
cluster,13.775734322577117,59667016500000.0,0.2837070162649804,-0.5471299236772337
cluster,13.941169644074005,87331243500000.0,0.2655096557072348,-0.5759196804427019
cluster,13.960778653568278,91364746500000.0,0.2627907356645734,-0.5803899493126911
cluster,14.161967684152915,145200357000000.0,0.2266952613734223,-0.6445575578659095
cluster,14.040005041632572,109649092499999.98,0.2504395751725362,-0.6012970415918396
cluster,13.875204878200373,75024805500000.0,0.2737423321295464,-0.5626580371215636
cluster,13.97599893685626,94623484500000.0,0.2605905362990221,-0.5840413603338827
cluster,13.883119199465467,76404546000000.0,0.2728263721089509,-0.5641136519487528
cluster,13.794258378004487,62267062500000.0,0.2820598096827895,-0.5496587914641324
cluster,14.057922199383585,114267361500000.0,0.2473263702153316,-0.6067295762046249
cluster,13.886249842091258,76957303500000.0,0.2724587812357582,-0.564699190399706
cluster,13.459559116296855,28811052000000.0,0.2996551156042744,-0.5233783037851368
cluster,13.945639964685876,88234812000000.0,0.2649011238330717,-0.5769161992208275
cluster,13.585578909208916,38510478000000.0,0.2957890502869684,-0.5290179070394855
cluster,13.797199700396668,62690206500000.0,0.281789796391961,-0.5500747367443907
cluster,13.890723376994446,77754114000000.0,0.271928292821172,-0.5655456038252721
cluster,13.805529086382316,63904153500000.01,0.2810123997305185,-0.5512745163378758
cluster,13.689165531618368,48883864500000.0,0.2902448049642683,-0.5372355448729127
cluster,13.959368324000993,91068529500000.0,0.2629906026297397,-0.5800597697572544
cluster,13.92180230223845,83522272500000.0,0.2680702852439502,-0.5717513235396646
cluster,13.849608941669729,70730860500000.0,0.2765761710458069,-0.5581852400947939
cluster,13.909172613881829,81128344500000.0,0.2696748516032848,-0.569159551578849
cluster,13.824364792908161,66736710000000.0,0.2791839067174587,-0.5541096198069102
cluster,13.504629075901189,31961641500000.004,0.2986037556131382,-0.5249047343477482
cluster,13.698434067089062,49938336000000.0,0.289632168288355,-0.5381532044421845
cluster,13.705048598658074,50704744500000.0,0.2891825746262044,-0.5388278800209577
cluster,13.776953901788612,59834808000000.0,0.2836013706071484,-0.5472916745972819
cluster,13.382130593033086,24106302000000.0,0.3006825724098484,-0.5218917429190133
cluster,13.965864477519128,92440966500000.0,0.2620643733168624,-0.5815920157705312
cluster,13.857492368801125,72026509500000.0,0.2757240355864632,-0.5595253736563577
cluster,13.987945209529537,97262451000000.0,0.2588074651844497,-0.5870232007944727
cluster,13.953309969006146,89806954500000.0,0.2638415219391675,-0.5786568565150664
cluster,13.764446521721776,58136184000000.01,0.2846663294085548,-0.5456638985602489
