name,type,source,redshift,M500_Msun,M_bar_Msun,M_gas_Msun,M_star_Msun,sigma_kms,sigma2_kms2,Q1_MOND_kms2,Q1_cluster_kms2,IRS_closure,Q1_ref_kms2
PSZ2 G312.94+55.38,cluster,PSZ2_Planck2016,0.1892,383298900000000.0,51745351500000.0,47912362500000.0,3832989000000.0,696.0653618034972,484506.9879026335,907781.3018488596,261955.40563628348,0.2885666460663645,907781.3018488596
PSZ2 G313.00-30.01,cluster,PSZ2_Planck2016,0.138,375478200000000.0,50689557000000.0,46934775000000.0,3754782000000.0,691.2606994095897,477841.3545482352,898472.5439533908,259830.6388469352,0.2891915179774422,898472.5439533908
PSZ2 G313.33+61.13,cluster,PSZ2_Planck2016,0.1832,876898100000000.0,118381243500000.0,109612262500000.0,8768981000000.0,919.2048463743145,844937.5495980268,1373052.0824116254,335791.6594288768,0.2445585740921736,1373052.0824116254
PSZ2 G313.33+30.29,cluster,PSZ2_Planck2016,0.049,244300000000000.0,32980500000000.0,30537500000000.0,2443000000000.0,598.3064475549766,357970.60518585594,724726.5638788755,216124.77273585595,0.298215607799878,724726.5638788755
PSZ2 G313.55+41.93,cluster,PSZ2_Planck2016,0.1926,404334400000000.0,54585144000000.0,50541800000000.0,4043344000000.0,708.6736262856473,502218.3085928493,932358.195226512,267453.0627632493,0.2868565580616502,932358.195226512
PSZ2 G313.84+19.21,cluster,PSZ2_Planck2016,0.2825,669441900000000.0,90374656500000.0,83680237500000.0,6694419000000.0,839.5004426888864,704760.9932748363,1199689.594907875,316068.6331339863,0.263458676707334,1199689.594907875
PSZ2 G313.88-17.11,cluster,PSZ2_Planck2016,0.153,802507100000000.0,108338458500000.0,100313387500000.0,8025071000000.0,892.2287697954004,796072.1776506135,1313520.60023528,330119.3014879635,0.2513240381832092,1313520.60023528
PSZ2 G314.26-55.35,cluster,PSZ2_Planck2016,0.0989,226112700000000.0,30525214500000.0,28264087500000.0,2261127000000.0,582.9543981963456,339835.8303764634,697228.1684513622,208549.93533341345,0.2991128941285189,697228.1684513622
PSZ2 G314.46+13.54,cluster,PSZ2_Planck2016,0.074,528500800000000.06,71347608000000.02,66062600000000.01,5285008000000.001,775.3981065188525,601242.2235930217,1065946.1642020138,294383.2963458217,0.2761708857653259,1065946.1642020138
PSZ2 G314.96+10.06,cluster,PSZ2_Planck2016,0.0966,683131200000000.0,92222712000000.0,85391400000000.0,6831312000000.0,845.2297654758393,714413.3564463422,1211893.6420879848,317772.6944055422,0.2622117018932851,1211893.6420879848
PSZ2 G315.36+38.54,cluster,PSZ2_Planck2016,0.1264,388366200000000.0,52429437000000.0,48545775000000.0,3883662000000.0,699.143810325011,488802.067515775,913762.1389934166,263308.301922475,0.2881584721955437,913762.1389934166
PSZ2 G315.56-37.04,cluster,PSZ2_Planck2016,0.233,569232600000000.0,76846401000000.0,71154075000000.0,5692326000000.0,794.9846787436139,632000.639437087,1106260.3036172,301491.953376187,0.2725325607276897,1106260.3036172
PSZ2 G315.68-18.04,cluster,PSZ2_Planck2016,0.105,642409200000000.0,86725242000000.0,80301150000000.0,6424092000000.0,827.9538819158764,685507.630579569,1175217.6967238295,312511.03726176906,0.2659175726616101,1175217.6967238295
PSZ2 G316.31+28.53,cluster,PSZ2_Planck2016,0.0391,462769100000000.06,62473828500000.01,57846137500000.01,4627691000000.001,741.5557735151918,549904.9652337146,997458.011462663,281211.2762380646,0.2819279338141753,997458.011462663
PSZ2 G317.52+59.94,cluster,PSZ2_Planck2016,0.315551,508468400000000.0,68643234000000.0,63558550000000.0,5084684000000.0,765.3958290615382,585830.7751447994,1045549.0951588242,290603.0900341994,0.2779430362283038,1045549.0951588242
PSZ2 G317.58-17.82,cluster,PSZ2_Planck2016,0.069,205916600000000.0,27798741000000.0,25739575000000.0,2059166000000.0,564.9131633796601,319126.8821596145,665362.2023280737,199567.27699271456,0.2999378027402777,665362.2023280737
PSZ2 G318.05-58.88,cluster,PSZ2_Planck2016,0.53,502899100000000.06,67891378500000.01,62862387500000.01,5028991000000.001,762.5686842230823,581510.998157723,1039807.3328416212,289516.968367073,0.2784332820349238,1039807.3328416212
PSZ2 G318.14-29.57,cluster,PSZ2_Planck2016,0.217,588711700000000.0,79476079500000.0,73588962500000.0,5887117000000.0,804.0234105747029,646453.6447521773,1125029.1623372922,304634.97443062736,0.2707796247678916,1125029.1623372922
PSZ2 G318.25+73.24,cluster,PSZ2_Planck2016,0.4255,612601800000000.0,82701243000000.0,76575225000000.0,6126018000000.0,814.8417940629979,663967.1493518051,1147629.1764368536,308277.3733331051,0.2686210665105616,1147629.1764368536
PSZ2 G318.62+58.55,cluster,PSZ2_Planck2016,0.219595,441854800000000.06,59650398000000.01,55231850000000.01,4418548000000.001,730.121833967791,533077.8924364905,974657.962708673,276527.4956782905,0.2837174744971996,974657.962708673
PSZ2 G319.19-48.59,cluster,PSZ2_Planck2016,0.5298,554691000000000.0,74883284999999.98,69336374999999.99,5546909999999.999,788.1022623174725,621105.1758699183,1092038.6421725624,299039.6554134184,0.273836148159091,1092038.6421725624
PSZ2 G319.27-19.57,cluster,PSZ2_Planck2016,0.26,459709900000000.0,62060836500000.0,57463737500000.0,4597099000000.0,739.9050199858865,547459.4386003151,994155.6266964368,280541.98689746513,0.2821912177167891,994155.6266964368
PSZ2 G319.41-27.54,cluster,PSZ2_Planck2016,0.0726,224976600000000.0,30371841000000.0,28122075000000.0,2249766000000.0,581.9685924560002,338687.4426052181,695474.3562378642,208061.1916483181,0.2991644332852405,695474.3562378642
PSZ2 G321.98-47.96,cluster,PSZ2_Planck2016,0.094,402315200000000.0,54312551999999.99,50289399999999.99,4023152000000.0,707.4825333673308,500531.5350198564,930027.2360630007,266938.6801230564,0.2870224330774048,930027.2360630007
PSZ2 G322.63-49.15,cluster,PSZ2_Planck2016,0.2112,465139900000000.0,62793886499999.99,58142487499999.99,4651398999999.999,742.8300875204455,551796.5389256328,1000009.7726542688,281726.3124777829,0.2817235592908385,1000009.7726542688
PSZ2 G322.77+59.52,cluster,PSZ2_Planck2016,0.0852,322614400000000.0,43552944000000.0,40326800000000.0,3226144000000.0,656.8998119155957,431517.362894745,832826.0878850025,244200.50604514504,0.293219088111544,832826.0878850025
PSZ2 G323.08-63.98,cluster,PSZ2_Planck2016,0.3196,456930500000000.0,61685617500000.0,57116312500000.0,4569305000000.0,738.398911523315,545232.9525388163,991145.744460153,279929.2802330663,0.2824299875146366,991145.744460153
PSZ2 G323.30+63.66,cluster,PSZ2_Planck2016,0.259,642476600000000.0,86734341000000.0,80309575000000.0,6424766000000.0,827.9830681755246,685555.9611853554,1175279.3455881726,312520.2339784554,0.2659114491815166,1175279.3455881726
PSZ2 G323.39+81.61,cluster,PSZ2_Planck2016,0.0643,185924100000000.0,25099753500000.0,23240512500000.0,1859241000000.0,545.8561266990553,297958.9110548951,632237.5566332339,190007.38122674508,0.3005316264958456,632237.5566332339
PSZ2 G324.04+48.79,cluster,PSZ2_Planck2016,0.4516,1102943300000000.0,148897345499999.97,137867912499999.98,11029432999999.998,992.84000674195,985731.2789873552,1539887.6645490597,345338.68572640547,0.2242622586547794,1539887.6645490597
PSZ2 G324.54-44.97,cluster,PSZ2_Planck2016,0.0951,300328400000000.0,40544334000000.0,37541050000000.0,3003284000000.0,641.2889981198884,411251.5791096103,803545.8228551381,236874.4530090103,0.294786490417378,803545.8228551381
PSZ2 G324.59-11.52,cluster,PSZ2_Planck2016,0.0508,793941500000000.0,107182102500000.0,99242687500000.0,7939415000000.0,889.0175516870961,790352.2072077186,1306491.8302549326,329372.7025654686,0.252104678298064,1306491.8302549326
PSZ2 G324.69+62.17,cluster,PSZ2_Planck2016,0.359299,560799800000000.0,75707973000000.0,70099975000000.0,5607998000000.0,791.0079268920806,625693.5404061071,1098035.4756202442,300081.1193304071,0.273289093105941,1098035.4756202442
PSZ2 G324.99-49.26,cluster,PSZ2_Planck2016,0.58,599372500000000.0,80915287500000.0,74921562500000.0,5993725000000.0,808.8863882261475,654297.1890575418,1135169.863990266,306288.62904879183,0.2698174420981794,1135169.863990266
PSZ2 G325.17-07.05,cluster,PSZ2_Planck2016,0.0157,239610600000000.0,32347431000000.0,29951325000000.0,2396106000000.0,594.4227506192198,353338.4064537192,717737.2063226581,214215.34046581917,0.2984592948209498,717737.2063226581
PSZ2 G325.70+17.34,cluster,PSZ2_Planck2016,0.3155,756998600000000.0,102194811000000.0,94624825000000.0,7569986000000.0,874.8978387735109,765446.2282905603,1275733.5727618083,325916.5656606604,0.2554738486305495,1275733.5727618083
PSZ2 G325.99-59.48,cluster,PSZ2_Planck2016,0.402,561511100000000.0,75803998500000.0,70188887500000.0,5615111000000.0,791.3448899427053,626226.7348384324,1098731.6109716897,300201.3176897824,0.273225339739058,1098731.6109716897
PSZ2 G326.01+17.21,cluster,PSZ2_Planck2016,0.062,212005700000000.0,28620769500000.0,26500712500000.0,2120057000000.0,570.4717865791143,325438.0592827666,675128.1480818528,202342.99174021665,0.2997104954298016,675128.1480818528
PSZ2 G326.71+50.30,cluster,PSZ2_Planck2016,0.2021,404249300000000.06,54573655500000.01,50531162500000.01,4042493000000.001,708.6235070123508,502147.2746904832,932260.0736497844,267431.4397505332,0.2868635558997428,932260.0736497844
PSZ2 G327.29+09.99,cluster,PSZ2_Planck2016,0.058,296843300000000.0,40073845500000.0,37105412500000.0,2968433000000.0,638.7788885491876,408038.4684561355,798869.9258911009,235684.8663451855,0.2950228300086405,798869.9258911009
PSZ2 G327.53+25.88,cluster,PSZ2_Planck2016,0.3038,551612300000000.06,74467660500000.02,68951537500000.01,5516123000000.001,786.6298138321524,618786.4640096067,1089003.8557180976,298508.5029651567,0.2741115207239719,1089003.8557180976
PSZ2 G328.24+18.21,cluster,PSZ2_Planck2016,0.115,350250400000000.0,47283804000000.0,43781300000000.0,3502504000000.0,675.2935802758193,456021.4195617344,867764.274777736,252658.50693813444,0.2911603004201214,867764.274777736
PSZ2 G328.31-09.71,cluster,PSZ2_Planck2016,0.148,621470500000000.0,83898517500000.0,77683812500000.0,6214705000000.0,818.7865353555178,670411.3904794926,1155906.4996668112,309572.25656374265,0.2678177314972937,1155906.4996668112
PSZ2 G328.58-25.25,cluster,PSZ2_Planck2016,0.1797,382389700000000.0,51622609500000.0,47798712500000.0,3823897000000.0,695.5101566557784,483734.3780113453,906704.016231232,261710.69681279536,0.2886396135098321,906704.016231232
PSZ2 G329.36-09.90,cluster,PSZ2_Planck2016,0.048,366918100000000.0,49533943500000.0,45864762500000.0,3669181000000.0,685.9249933869125,470493.096552836,888171.8708387029,257452.558953686,0.2898679494438085,888171.8708387029
PSZ2 G329.53-54.73,cluster,PSZ2_Planck2016,0.1528,320947000000000.0,43327845000000.0,40118375000000.0,3209470000000.0,655.7570883734544,430017.3589520305,830671.1109983847,243668.6303915305,0.293339478363061,830671.1109983847
PSZ2 G329.57-17.96,cluster,PSZ2_Planck2016,0.133,341947200000000.0,46162872000000.0,42743400000000.0,3419472000000.0,669.8717137679034,448728.112906348,857416.7681108924,250186.216721548,0.2917906740648097,857416.7681108924
PSZ2 G330.53-40.56,cluster,PSZ2_Planck2016,0.217,370171700000000.0,49973179500000.0,46271462500000.0,3701717000000.0,687.9626770508444,473292.6450149644,892101.0557284121,258362.9973034144,0.2896118053491794,892101.0557284121
PSZ2 G331.10+40.81,cluster,PSZ2_Planck2016,0.2992,598776000000000.0,80834760000000.0,74847000000000.0,5987760000000.0,808.6158155171358,653859.5371044427,1134604.8586065748,306197.3178204427,0.2698713261253686,1134604.8586065748
PSZ2 G331.12+62.31,cluster,PSZ2_Planck2016,0.0765,245558900000000.0,33150451500000.0,30694862500000.0,2455588999999.9995,599.340611061537,359209.1680676165,726591.4552496416,216632.3912112665,0.2981488285419434,726591.4552496416
PSZ2 G331.96-45.74,cluster,PSZ2_Planck2016,0.075,208443800000000.0,28139913000000.0,26055475000000.0,2084438000000.0,567.2332704453029,321753.5831000741,669432.7229496362,200726.6312783741,0.2998458611254286,669432.7229496362
PSZ2 G332.23-46.37,cluster,PSZ2_Planck2016,0.098,577086800000000.0,77906718000000.0,72135850000000.0,5770868000000.0,798.6535405745913,637847.4778723303,1113866.1777150943,302778.4744261304,0.2718266165934122,1113866.1777150943
PSZ2 G332.29-23.57,cluster,PSZ2_Planck2016,0.0146,78507600000000.0,10598526000000.0,9813450000000.0,785076000000.0,408.57494378460126,166933.48468859008,410835.8154963022,121350.28421519008,0.295374160766863,410835.8154963022
PSZ2 G332.36+62.19,cluster,PSZ2_Planck2016,0.376445,594771900000000.0,80294206500000.0,74346487500000.0,5947719000000.0,806.7949044080796,650918.0177788422,1130804.863403006,305580.6650429923,0.270232888920718,1130804.863403006
PSZ2 G332.87-19.26,cluster,PSZ2_Planck2016,0.147,591764800000000.0,79888248000000.0,73970600000000.0,5917648000000.0,805.4220316851779,648704.6491238797,1127942.6297724105,305113.28330067976,0.2705042572619529,1127942.6297724105
PSZ2 G333.59+73.19,cluster,PSZ2_Planck2016,0.204,409510200000000.0,55283877000000.0,51188775000000.0,4095102000000.0,711.7088154749634,506529.4380247756,938306.6804570912,268759.0114354756,0.2864298177058177,938306.6804570912
PSZ2 G333.89-43.60,cluster,PSZ2_Planck2016,0.318,665894300000000.0,89895730500000.0,83236787500000.0,6658943000000.0,838.003008895379,702249.0429177087,1196506.5910362303,315616.4956102588,0.2637816606901598,1196506.5910362303
PSZ2 G335.58-46.44,cluster,PSZ2_Planck2016,0.076,418641100000000.0,56516548499999.99,52330137499999.99,4186411000000.0,717.0018297942698,514091.6239283311,948709.7808832012,271019.6004846811,0.285671768064176,948709.7808832012
PSZ2 G336.01-51.27,cluster,PSZ2_Planck2016,0.0791,203793300000000.03,27512095500000.004,25474162500000.004,2037933000000.0,562.9491984330608,316911.80001642567,661922.8866653166,198585.02848047565,0.3000123314679777,661922.8866653166
PSZ2 G336.60-55.43,cluster,PSZ2_Planck2016,0.0965,427962700000000.0,57774964499999.99,53495337499999.99,4279627000000.0,722.3268969586765,521756.1460699504,959213.772987418,273271.8012519005,0.2848914485462512,959213.772987418
PSZ2 G336.95-45.75,cluster,PSZ2_Planck2016,0.076,247355000000000.0,33392925000000.0,30919375000000.0,2473550000000.0,600.8099980167307,360972.6537168639,729243.8804766384,217353.0225843639,0.2980525835092378,729243.8804766384
PSZ2 G337.12-66.02,cluster,PSZ2_Planck2016,0.547261,712064400000000.0,96128694000000.0,89008050000000.0,7120644000000.0,857.0928535866125,734608.1596692423,1237291.653786523,321168.2596446424,0.2595736087459742,1237291.653786523
PSZ2 G337.14-25.98,cluster,PSZ2_Planck2016,0.26,658491500000000.0,88896352500000.0,82311437500000.0,6584915000000.0,834.8611587334219,696993.1543617119,1189837.1735569222,314658.83189446194,0.2644553716151049,1189837.1735569222
PSZ2 G339.47+63.56,cluster,PSZ2_Planck2016,0.0788,250624600000000.0,33834321000000.0,31328075000000.0,2506246000000.0,603.4667694593898,364172.1418417523,734047.7216235088,218654.11065285228,0.2978745171625223,734047.7216235088
PSZ2 G339.63-69.34,cluster,PSZ2_Planck2016,0.596,886194000000000.0,119636190000000.0,110774250000000.0,8861940000000.0,922.4675051785076,850946.2981102602,1380310.683029825,336403.0085392602,0.2437154277476466,1380310.683029825
PSZ2 G340.36+60.58,cluster,PSZ2_Planck2016,0.2528,975027400000000.0,131628698999999.98,121878424999999.98,9750273999999.998,952.5571685584704,907365.1593721304,1447840.9531030268,341243.2878430304,0.235691142118666,1447840.9531030268
PSZ2 G340.46-52.20,cluster,PSZ2_Planck2016,0.102,253566300000000.0,34231450500000.0,31695787500000.0,2535663000000.0,605.8375022879759,367039.0791785332,738343.0876300199,219813.03372308324,0.2977112366943841,738343.0876300199
PSZ2 G340.88-33.36,cluster,PSZ2_Planck2016,0.0556,703585400000000.0,94984029000000.0,87948175000000.0,7035854000000.0,853.6500089537963,728718.3377868164,1229902.9864156025,320201.52746071643,0.2603469793938004,1229902.9864156025
PSZ2 G340.94+35.07,cluster,PSZ2_Planck2016,0.2357,779569500000000.0,105241882500000.0,97446187500000.0,7795695000000.0,883.577451008904,780709.1119313921,1294612.709566506,328074.2994871421,0.2534150152109938,1294612.709566506
PSZ2 G341.16+34.81,cluster,PSZ2_Planck2016,0.39,742101700000000.0,100183729500000.0,92762712500000.0,7421017000000.0,869.0747043738033,755290.8417824137,1263118.685703383,324410.63957586366,0.2568330618869846,1263118.685703383
PSZ2 G341.19-36.12,cluster,PSZ2_Planck2016,0.284,574435200000000.0,77548752000000.0,71804400000000.0,5744352000000.0,797.4186506141396,635876.5043472751,1111304.2337468404,302347.07687047514,0.27206508145037,1111304.2337468404
PSZ2 G341.44-40.19,cluster,PSZ2_Planck2016,0.25,476580500000000.0,64338367500000.0,59572562500000.0,4765805000000.0,748.9195786835247,560880.5353355082,1012233.2078299264,284167.6505547582,0.2807333807630854,1012233.2078299264
PSZ2 G341.69+50.67,cluster,PSZ2_Planck2016,0.33,546379300000000.0,73761205500000.0,68297412500000.0,5463793000000.0,784.1144581999499,614835.483558201,1083826.000438339,297595.914823251,0.2745790511603267,1083826.000438339
PSZ2 G342.33-34.93,cluster,PSZ2_Planck2016,0.232,667799500000000.0,90152932500000.0,83474937500000.0,6677995000000.0,838.807846123751,703598.6027187663,1198217.0397872962,315859.85532951634,0.2636082152408605,1198217.0397872962
PSZ2 G342.51-50.97,cluster,PSZ2_Planck2016,0.1065,236889800000000.03,31980123000000.004,29611225000000.004,2368898000000.0005,592.1462393314328,350637.1687543584,713650.5868234561,213093.8577436584,0.2985969067750152,713650.5868234561
PSZ2 G342.62-39.60,cluster,PSZ2_Planck2016,0.139,300948700000000.0,40628074500000.0,37618587500000.0,3009487000000.0,641.7337326825844,411822.1836627228,804375.2188919832,237084.8980456728,0.2947441597868396,804375.2188919832
PSZ2 G342.82-30.48,cluster,PSZ2_Planck2016,0.06,324458200000000.0,43801857000000.0,40557275000000.0,3244582000000.0,658.158871414231,433173.10002125433,835202.5735287563,244785.69324995435,0.2930854154528372,835202.5735287563
PSZ2 G343.33+83.19,cluster,PSZ2_Planck2016,0.279734,581087000000000.0,78446745000000.0,72635875000000.0,5810870000000.0,800.5093846778882,640815.2749573712,1117720.0110928137,303423.6693868712,0.2714666163042109,1117720.0110928137
PSZ2 G344.99-81.88,cluster,PSZ2_Planck2016,0.0491,145470600000000.0,19638531000000.0,18183825000000.0,1454706000000.0,502.65947740728177,252666.5502273616,559242.3624370939,168203.1922494616,0.300769761998103,559242.3624370939
