r,aN,aExtra,aTot,v
3.5349046507751294,0.04862545516744166,0.002291235232135615,0.050916690399577275,0.42424715166462
3.5682433738956494,0.04791831455431824,0.0023009288604899556,0.0502192434148082,0.4233136928531158
3.6015820970161694,0.04722648801708407,0.002310826991998198,0.04953731500908227,0.4223892835654819
3.6349208201366894,0.04654953653112235,0.0023209276983446178,0.04887046422946697,0.42147392317607835
3.6682595432572094,0.04588703669226986,0.0023312291283641537,0.048218265820634015,0.4205676090188754
3.70159826637773,0.0452385800546028,0.0023417295036853216,0.047580309558288125,0.4196703365436674
3.73493698949825,0.044603772500745896,0.0023524271145794443,0.04695619961532534,0.41878209946169154
3.76827571261877,0.04398223364289156,0.002363320316003071,0.046345553958894635,0.41790288988132795
3.80161443573929,0.04337359625282947,0.002374407523821439,0.04574800377665091,0.41703269843451324
3.83495315885981,0.04277750571939182,0.0023856872112016435,0.04516319293059346,0.41617151439445543
3.8682918819803302,0.04219361953181731,0.0023971579051649786,0.04459077743698229,0.4153193257851966
3.9016306051008502,0.04162160678762872,0.0024088181832886925,0.04403042497091741,0.4144761194835332
3.9349693282213702,0.041061147723703284,0.0024206666705479944,0.04348181439425128,0.4136418813137679
3.9683080513418902,0.04051193326929542,0.0024327020362898584,0.042944635305585274,0.41281659613573585
4.001646774462411,0.039973664619844945,0.002444922991330691,0.04241858761117564,0.41200024792651785
4.034985497582931,0.039446052830473484,0.002457328285170483,0.04190338111564397,0.41119281985622497
4.068324220703451,0.03892881842813648,0.002469916703316596,0.04139873513145308,0.41039429435821523
4.101662943823971,0.03842169104145855,0.0024826870647107376,0.04090437810616929,0.4096046531940758
4.135001666944492,0.03792440904733702,0.0024956382192531674,0.04042004726659019,0.40882387751368626
4.168340390065011,0.0374367192334508,0.00250876904541854,0.03994548827886934,0.4080519479106546
4.2016791131855316,0.036958376475861934,0.0025220784479581737,0.03948045492382011,0.40728884447340047
